_id,name,affiliations,title,addresses
dca7fca9-b0f3-432b-8d02-ef6062f53c0d,"Yee, Samuel W.",['Caltech'],Precision Stellar Characterization of FGKM Stars using an Empirical Spectral Library,"['CALTECH, 1200 E Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Pasadena, CA 91125 USA']"
d522e99f-5360-40dd-b412-6fc58db20ae4,"Yee, Daryl W.",['Caltech'],Additive Manufacturing of 3D-Architected Multifunctional Metal Oxides,"['CALTECH, Div Engn & Appl Sci, Pasadena, CA 91125 USA']"
868aa5a2-96a2-4a7c-95bc-c01ddb09bee4,"Yee, Lisa",['Caltech'],Hierarchical sparse coding in the sensory system of Caenorhabditis elegans,"['CALTECH, Div Biol Engn, Pasadena, CA 91125 USA', 'CALTECH, Div Biol, Pasadena, CA 91125 USA', 'CALTECH, Howard Hughes Med Inst, Pasadena, CA 91125 USA']"
80f0327f-770b-4060-9203-c98e490980be,"Yee, Lindsay D.",['Caltech'],Secondary Organic Aerosol Composition from C-12 Alkanes,"['CALTECH, Div Engn & Appl Sci, Pasadena, CA 91125 USA']"
7b5e4a25-668d-4826-87f4-27734478c78d,"Yee, Karl Y.",['JPL'],GaSb grass as a novel antireflective surface for infrared detectors,"['CALTECH, Ctr Infrared Photodetectors, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91030 USA']"
fe28605b-9ff2-4373-bebd-4231fc421dbe,"Yee, Daryl",['Caltech'],Computational Modeling in Design of Endovascular Chemofilter Device for Removing Toxins from Blood,"['CALTECH, Dept Mat Sci, Pasadena, CA 91125 USA']"
50a4a286-50db-49d1-8279-0c6ee7835bf4,"Echternach, Pierre",['JPL'],"WFIRST-AFTA coronagraph shaped pupil masks: design, fabrication, and characterization","['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
1358e489-584b-4270-b28d-b7855a6b0d78,"Echternach, P. M.",['JPL'],Evidence of 1.5 THz Single-Photon Detection in Quantum Capacitance Detectors via Telegraph Rate Distribution Asymmetry,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
ec7cf723-ee07-4c8b-857f-c06f553e4cab,"Muller, Richard",['JPL'],"WFIRST-AFTA coronagraph shaped pupil masks: design, fabrication, and characterization","['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91016 USA', 'CALTECH, Jet Prop Lab, M-S 321-100,4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA']"
324e8383-44d0-4133-bcda-6c73db20d171,"Muller, H. -M.",['Caltech'],Expansion of the Gene Ontology knowledgebase and resources,"['CALTECH, WormBase, Pasadena, CA 91125 USA', 'CALTECH, Div Biol & Biol Engn, Pasadena, CA 91125 USA']"
e1ec53aa-177c-42fd-9613-638dcfefc4b4,"Muller, Axel",['Caltech'],A statistical model for improved membrane protein expression using sequence-derived features,"['CALTECH, Div Chem & Chem Engn, 1200 E Calif Blvd, Pasadena, CA 91125 USA']"
dba42964-93db-4cf7-9be8-06f4679def7b,"Muller, Astrid M.",['Caltech'],Vapor-fed electrolysis of water using earth-abundant catalysts in Nafion or in bipolar Nafion/poly(benzimidazolium) membranes,"['CALTECH, Beckman Inst, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, 1200 E Calif Blvd,Mail Code 139-74, Pasadena, CA 91125 USA']"
bc17192c-84d8-419b-863b-08606f979d87,"Muller, H. M.",['Caltech'],Gene Ontology Consortium: going forward,"['CALTECH, WormBase, Pasadena, CA 91125 USA']"
43ef8e00-01e4-44e4-9b3d-e094c15951c4,"Muller, N.",['JPL'],Interannual perturbations of the Martian surface heat flow by atmospheric dust opacity variations,"['CALTECH, Jet Prop Lab, Pasadena, CA USA']"
2e515e63-4ab6-42d6-8fb6-f9f8a014ea17,"Muller, Hans-Michael",['Caltech'],WormBase 2016: expanding to enable helminth genomic research,"['CALTECH, Div Biol & Biol Engn, M-C 156-29, Pasadena, CA 91125 USA', 'CALTECH, Div Biol & Biol Engn 156 29, Pasadena, CA 91125 USA']"
aff0fc6b-b71b-4c38-9384-8341f729928d,"Muller, Rich",['JPL'],"Fabrication of coronagraph masks and laboratory scale star-shade masks: characteristics, defects and performance","['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
53f78e93-f4db-447b-9cc2-5dca8c9a60dc,"Muller, Richard E.",['JPL'],Process improvements in the production of silicon immersion gratings,"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']"
a66cf864-7272-44fb-9222-244d1045db46,"An, Xin",['JPL'],Demonstration of high contrast with an obscured aperture with the WFIRST-AFTA shaped pupil coronagraph,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91009 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
8592a7d4-1aaa-4136-944d-d686259c9ad6,"An, Qi",['Caltech'],"Reaction mechanism from quantum molecular dynamics for the initial thermal decomposition of 2,4,6-triamino-1,3,5-triazine-1,3,5-trioxide (MTO) and 2,4,6-trinitro-1,3,5-triazine-1,3,5-trioxide (MTO3N), promising green energetic materials","['CALTECH, Mat & Proc Simulat Ctr, Dept Mat Sci, Pasadena, CA 91125 USA', 'CALTECH, Mat & Proc Simulat Ctr MSC, Pasadena, CA 91125 USA', 'CALTECH, Mat & Proc Simulat Ctr, Dept Chem, Pasadena, CA 91125 USA', 'CALTECH, Mat & Proc Simulat Ctr, Pasadena, CA 91125 USA', 'CALTECH, Pasadena, CA 91125 USA', 'CALTECH, Mat & Proc Simulat Ctr, Dept Appl Phys, Pasadena, CA 91125 USA', 'CALTECH, Dept Chem, Mat & Proc Simulat Ctr, 1200 East Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Mat & Proc Simulat Ctr MC139 74, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA']"
66f4d72d-3913-47a9-84d0-6cd2d7ca2377,"An, Haipeng",['Caltech'],Probing the Dark Sector with Dark Matter Bound States,"['CALTECH, Walter Burke Inst Theoret Phys, Pasadena, CA 91125 USA', 'CALTECH, Walter Burke Inst Theoret Phys, 1200 E Calif Blvd, Pasadena, CA 91125 USA']"
1746e698-1380-4cf6-a455-e7665b5dd23a,"An, Q.",['Caltech'],Ductility and work hardening in nano-sized metallic glasses,"['CALTECH, Mat & Proc Simulat Ctr, Pasadena, CA 91125 USA']"
c419d7be-0a2c-4428-97ea-ad025346fcec,"Diaz, Rosemary",['JPL'],Demonstration of high contrast with an obscured aperture with the WFIRST-AFTA shaped pupil coronagraph,"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
636423ec-2d0e-42eb-a4cc-e5e6afaab283,"Diaz, Hector Delgado",['JPL'],Stability of Nitrogen in Planetary Atmospheres in Contact with Liquid Water,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
8e251c08-b407-4c22-8fdd-2b3570dc021c,"Diaz, Ernesto",['JPL'],Snow and Water Imaging Spectrometer: mission and instrument concepts for earth-orbiting CubeSats,"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA']"
8868d17b-c816-4d81-b504-e41a81b8e3c1,"Diaz, Christina",['JPL'],A Sub-Arcsecond Pointing Stability Fine Stage for a High Altitude Balloon Platform,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
221c68e5-a4c9-442e-bc3b-d02a4d23e7e8,"Kuhnert, Andreas",['JPL'],Demonstration of high contrast with an obscured aperture with the WFIRST-AFTA shaped pupil coronagraph,"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
ba813503-ddb5-41d1-b249-c78bf2e8408a,"Kuhnert, Andy",['JPL'],Hybrid Lyot coronagraph for wide-field infrared survey telescope-astrophysics focused telescope assets: occulter fabrication and high contrast narrowband testbed demonstration,"['CALTECH, Jet Prop Lab, M-S 321-100,4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
01df3aa2-6eb4-4c5a-8a76-3ff91a95a722,"Kuhnert, Andreas C.",['JPL'],Capturing Complete Spatial Context in Satellite Observations of Greenhouse Gases,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
969174de-e35c-4306-aa1b-df81a6d75d37,"Zimmer, Robert",['JPL'],Demonstration of high contrast with an obscured aperture with the WFIRST-AFTA shaped pupil coronagraph,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasasdena, CA 91125 USA']"
9366be46-b56c-4a0f-975e-7cc78a95d636,"Zimmer, Aline",['JPL'],EUROPA LANDER TRAJECTORY DESIGN: CASE STUDIES FOR THE DIRECT-TO-EARTH ARCHITECTURE,"['CALTECH, Jet Prop Lab, Project Syst Engn & Formulat Sect, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
ddd5248d-1f38-45bc-9bb3-8fad8d1707d3,"Zimmer, A. K.",['JPL'],LANDING ON EUROPA: KEY CHALLENGES AND ARCHITECTURE CONCEPT,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
2e30477f-5d24-4658-96d4-3ced744366af,"Mennesson, Bertrand",['JPL'],Numerical modeling of the proposed WFIRST-AFTA coronagraphs and their predicted performances,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'NASA, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
5f47f6b3-6757-46de-9bbb-298fe61d49af,"Mennesson, B.",['JPL'],Exoplanet science with the LBTI: instrument status and plans,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91107 USA', 'Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
7d414659-ae6f-4890-be39-d3992d972240,"Mennesson, Bertand",['JPL'],Numerical modeling of the Habex coronagraph,"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']"
e56fdc40-9c7f-4d6d-a2fe-5b150648fad3,"Mennesson, Bertrand E.",['JPL'],Data Processing and Algorithm Development for the WFIRST Coronagraph: Comparison of RDI and ADI Strategies and Impact of Spatial Sampling on Post-Processing,"['Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
5217e378-d88e-4ada-8b83-51c61f6a77bb,"Swanson, Erika",['Caltech'],"Episodic Dissolution, Precipitation, and Slip along the Heart Mountain Detachment, Wyoming","['CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA']"
e8878e9c-7033-48cc-b805-aae0b1257b8b,"Swanson, E. M.",['Caltech'],"Fluid Flow, Brecciation, and Shear Heating on Faults: Insights From Carbonate Clumped-Isotope Thermometry","['CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA']"
b4dd99dc-99cb-47fb-8f0f-5ad852edcc7f,"Swanson, L.",['JPL'],The unexpected surface of asteroid (101955) Bennu,"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA']"
8297aff4-550f-4fc4-8286-3522e12d4ce1,"Swanson, E.",['Caltech'],"Geologic map of the east-central Meadow Valley Mountains, and implications for reconstruction of the Mormon Peak detachment, Nevada","['CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA']"
2fd1fa96-524c-4528-b899-12748f99d477,"Wernicke, Brian P.",['Caltech'],"Episodic Dissolution, Precipitation, and Slip along the Heart Mountain Detachment, Wyoming","['CALTECH, Div Geol & Planetary Sci, 1200 E Calif Blvd,MC 170-25, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, 1200 E Calif Blvd,MC 100-23, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, 1200 East Calif Blvd, Pasadena, CA 91125 USA']"
304d8600-79c7-484b-ac9f-a84ecaa8523d,"Wernicke, B. P.",['Caltech'],"Fluid Flow, Brecciation, and Shear Heating on Faults: Insights From Carbonate Clumped-Isotope Thermometry","['CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA']"
aeebd679-7c3e-44ec-8baa-c1d067b0c60d,"Wernicke, Danny",['JPL'],Inter-satellite Omnidirectional Optical Communicator for Remote Sensing,"['Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
8ecf7a89-9989-4309-8b6f-52246742e2fc,"Papadantonakis, Kimberly M.",['Caltech'],"570 mV photovoltage, stabilized n-Si/CoOx heterojunction photoanodes fabricated using atomic layer deposition","['CALTECH, Div Chem & Chem Engn, 1200 E Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, 210 Noyes Lab,127-72, Pasadena, CA 91125 USA', 'CALTECH, Joint Ctr Artificial Photosynth, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, 1200 East Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA']"
53873617-71c2-4972-a485-674929b5473c,"Papadantonakis, Kimberly",['Caltech'],An electrochemical engineering assessment of the operational conditions and constraints for solar-driven water-splitting systems at near-neutral pH,"['CALTECH, Joint Ctr Artificial Photosynthesis, Pasadena, CA 91125 USA']"
b9e9bf9a-3ab0-473a-ba59-b9a59897445d,"Brunschwig, Bruce S.",['Caltech'],"570 mV photovoltage, stabilized n-Si/CoOx heterojunction photoanodes fabricated using atomic layer deposition","['CALTECH, Beckman Inst, Mail Code 139-74, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, Mol Mat Res Ctr, MC 139-74,1200 East Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, 1200 East Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Mol Mat Res Ctr, Beckman Inst, MC 139 74, 1200 East Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, Pasadena, CA 91125 USA', 'CALTECH, Mol Mat Res Ctr, Pasadena, CA 91125 USA', 'CALTECH, Mol Mat Resource Ctr, 313 Beckman Inst,139-74, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, Mol Mat Res Ctr, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, Mol Mat Res Ctr, 1200 E Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Mol Mat Res Ctr, Beckman Inst, Pasadena, CA 91125 USA', 'CALTECH, Joint Ctr Artificial Photosynth, Pasadena, CA 91125 USA', 'CALTECH, Joint Ctr Artificial Photosynthesis, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, 1200 East Calif Blvd,MC 139-74, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, MC 139-74,1200 East Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Mol Mat Res Ctr, Beckman Inst, MC 139-74,1200 East Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst Mol Mat Res Ctr, Pasadena, CA 91125 USA']"
fdc0878d-c8da-4ddc-b22d-fa00090a21e8,"Brunschwig, Bruce",['Caltech'],Microwave Near-Field Imaging of Two-Dimensional Semiconductors,"['CALTECH, Joint Ctr Artificial Photosynth, Beckman Inst, Kavli Nanosci Inst, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA']"
18c2dd69-b573-4a7b-91fe-7d09bd461a8b,"McCrory, Charles C. L.",['Caltech'],Evaluating Activity for Hydrogen-Evolving Cobalt and Nickel Complexes at Elevated Pressures of Hydrogen and Carbon Monoxide,"['CALTECH, Joint Ctr Artificial Photosynthesis, Pasadena, CA 91125 USA', 'CALTECH, Joint Ctr Artificial Photosynth, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, Joint Ctr Artificial Photosynth, Pasadena, CA 91125 USA']"
cc64fd0a-704a-4678-95ee-9ed41339f743,"McCrory, C. C. L.",['Caltech'],Polymer coordination promotes selective CO2 reduction by cobalt phthalocyanine,"['CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA']"
a163ca7a-2d16-4114-8d6a-7231ec117cc6,"Behar, Alberto",['JPL'],Sampling of Microbiological Samples,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91101 USA', 'Jet Prop Lab, Pasadena, CA USA']"
1cde0dc2-9279-44a4-93d0-7570af4d9ddf,"Behar, A.",['JPL'],Water equivalent hydrogen estimates from the first 200 sols of Curiosity's traverse (Bradbury Landing to Yellowknife Bay): Results from the Dynamic Albedo of Neutrons (DAN) passive mode experiment,"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA']"
8501d786-c25e-4113-8f0a-598423d70d55,"Behar, Alberto E.",['JPL'],Efficient meltwater drainage through supraglacial streams and rivers on the southwest Greenland ice sheet,"['NASA, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'NASA, Jet Prop Lab, Pasadena, CA 91109 USA']"
0859f492-0b46-4ab4-a7be-b0d41632bb5d,"Juarez, M. de la Torre",['JPL'],Atmospheric polarimetric effects on GNSS radio occultations: the ROHP-PAZ field campaign,"['CALTECH, NASA, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
dc4744cf-f36f-4766-a3cb-02e40732235e,"Juarez, Manuel de la Torre",['JPL'],Signatures of Heavy Precipitation on the Thermodynamics of Clouds Seen From Satellite: Changes Observed in Temperature Lapse Rates and Missed by Weather Analyses,"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
9450da35-5a49-4162-a5b7-8fbc86576000,"Hess, Sonja",['Caltech'],Time-resolved proteomic analysis of quorum sensing in Vibrio harveyi,"['CALTECH, Beckman Inst, Proteome Explorat Lab, Div Biol & Biol Engn, Pasadena, CA 91125 USA', 'CALTECH, Div Biol & Biol Engn, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, Div Biol & Biol Engn, Proteome Explorat Lab, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, PEL, Div Biol & Biol Engn, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, Div Biol & Biol Engn, Proteome Explorat Lab, MC 139-74,1200 E Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Proteome Explorat Lab, Beckman Inst, Pasadena, CA 91125 USA', 'CALTECH, Proteome Explorat Lab, Div Biol & Biol Engn, Beckman Inst, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, Proteome Explorat Lab, 1200 East Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Div Biol & Biol Engn, Beckman Inst, Proteome Explorat Lab, Pasadena, CA 91125 USA', 'CALTECH, Proteome Explorat Lab, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, Proteome Explorat Lab, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA', 'CALTECH, Beckman Inst, Proteome Explorat Lab, Pasadena, CA 91106 USA']"
856ae40c-9a9c-4755-87ab-ad4c818bcac1,"Hess, Stephan N.",['Caltech'],Enantioselective synthesis of gem-disubstituted N-Boc diazaheterocycles via decarboxylative asymmetric allylic alkylation,"['CALTECH, Div Chem & Chem Engn, Warren & Katherine Schlinger Lab Chem & Chem Engn, Pasadena, CA 91125 USA']"
b94d1add-6582-4e87-b4e6-a033abaa76fc,"Hornung, Hans G.",['Caltech'],"Free Piston Shock Tunnels HEG, HIEST, T4 and T5","['CALTECH, Grad Aerosp Labs, Pasadena, CA 91125 USA']"
809df541-c79b-4cf4-b031-2e37dc619a5e,"Hornung, H. G.",['Caltech'],A model problem for a supersonic gas jet from a moon,"['CALTECH, Grad Aerosp Labs, MS105-50 1200 E Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Grad Aerosp Labs, Pasadena, CA 91125 USA', 'CALTECH, Grad Aeronaut Labs, Pasadena, CA 91125 USA', 'CALTECH, Aerosp Engn, 1200 E Calif Blvd MC 205-45, Pasadena, CA 91125 USA']"
3b993528-10c7-4489-b304-349421a3b927,"Suram, Santosh K.",['Caltech'],High Throughput Combinatorial Experimentation plus Informatics = Combinatorial Science,"['CALTECH, Joint Ctr Artificial Photosynth, 1200 E Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Joint Ctr Artificial Photosynth, Pasadena, CA 91125 USA', 'CALTECH, Joint Ctr Artificial Photosynthesis, Pasadena, CA 91125 USA']"
a467b03d-2156-46de-8e2d-1a620e1d81b1,"Suram, S. K.",['Caltech'],Combinatorial alloying improves bismuth vanadate photoanodes via reduced monoclinic distortion,"['CALTECH, Joint Ctr Artificial Photosynth, Pasadena, CA 91125 USA', 'CALTECH, Joint Ctr Artificial Photosynthesis, Pasadena, CA 91125 USA']"
d7fb625a-fedc-4777-aa72-ffc6b058896a,"Pesenson, Meyer Z.",['Caltech'],High Throughput Combinatorial Experimentation plus Informatics = Combinatorial Science,"['CALTECH, Joint Ctr Artificial Photosynth, Pasadena, CA 91125 USA']"
49dc8956-de90-42f9-99f1-f162e4f04fc0,"Pesenson, Misha Z.",['Caltech'],Statistical Analysis and Interpolation of Compositional Data in Materials Science,"['CALTECH, Joint Ctr Artificial Photosynth, Pasadena, CA 91125 USA']"
bb1ba3f5-159e-4485-8ed9-d89b1d8187ad,"Jung, Suho",['Caltech'],Benchmarking nanoparticulate metal oxide electrocatalysts for the alkaline water oxidation reaction,"['CALTECH, Joint Ctr Artificial Photosynthesis, Pasadena, CA 91125 USA', 'CALTECH, Joint Ctr Artificial Photosynth, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA']"
1b504164-d770-4c39-88db-98dbe268489a,"Jung, Jungkyo",['JPL'],"MONITORING THE STABILITY OF TIDE GAUGES USING TIME-SERIES INSAR ANALYSIS: A CASE STUDY IN POHANG, SOUTH KOREA","['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA']"
a0d89744-24ec-4fa7-9e6f-4a827259ae12,"Jung, H.",['Caltech'],Measurement of the transverse momentum spectra of weak vector bosons produced in proton-proton collisions at root s=8TeV,"['CALTECH, Pasadena, CA 91125 USA']"
336b09c0-6bfe-4c00-bb6f-e2bf8d290793,"Jung, Jae Hee",['Caltech'],Real-time bacterial microcolony counting using on-chip microscopy,"['CALTECH, Dept Elect Engn, Pasadena, CA 91125 USA']"
df2e04bd-640a-4478-8a17-c52061eb2a6d,"Jung, Yonil",['Caltech'],P1 interneurons promote a persistent internal state that enhances inter-male aggression in Drosophila,"['CALTECH, Div Biol & Biol Engn, Pasadena, CA 91125 USA']"
bfbebb14-97b4-4a5b-99e8-41512ab88b64,"Jaramillo, Thomas F.",['Caltech'],Benchmarking nanoparticulate metal oxide electrocatalysts for the alkaline water oxidation reaction,"['CALTECH, Joint Ctr Artificial Photosynth, Pasadena, CA 91125 USA', 'CALTECH, Joint Ctr Artificial Photosynthesis, Pasadena, CA 91125 USA']"
01176f46-1295-4df5-8f57-a62fae9bc073,"Jaramillo, Elizabeth A.",['JPL'],Indigenous Organic-Oxidized Fluid Interactions in the Tissint Mars Meteorite,"['CALTECH, Jet Prop Lab, NASA, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA']"
7253f68a-c927-4ff0-8d48-158ba231ff7b,"Jaramillo, Justin",['Caltech'],"The Station Information System (SIS): A Centralized Repository for Populating, Managing, and Distributing Metadata of the Advanced National Seismic System Stations","['CALTECH, Seismol Lab, 1200 E Calif Blvd,MS 252-21, Pasadena, CA 91125 USA']"
005bb1db-003e-419c-86e3-5cd84a327f76,"Velicogna, Isabella",['JPL'],Precipitation climatology over India: validation with observations and reanalysis datasets and spatial trends,"['CALTECH, Jet Prop Lab, Pasadena, CA USA', 'JPL, Pasadena, CA USA', 'Jet Prop Lab, Pasadena, CA USA', 'Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
e1445406-bad7-4782-aca2-6957ccc7e28e,"Velicogna, I.",['JPL'],"Bathymetry data reveal glaciers vulnerable to ice-ocean interaction in Uummannaq and Vaigat glacial fjords, west Greenland","['CALTECH, Jet Prop Lab, Pasadena, CA USA']"
c48190b7-9e49-484b-947a-fc9ee4f922b6,"Velicogna, I",['JPL'],Multicomponent Satellite Assessment of Drought Severity in the Contiguous United States From 2002 to 2017 Using AMSR-E and AMSR2,"['CALTECH, Jet Prop Lab, Pasadena, CA USA']"
618caf55-a77f-49d4-9608-6dc2a4e0e711,"Teixeira, J.",['JPL'],Causes of WRF surface energy fluxes biases in a stratocumulus region,"['CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
